text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,split_word_0,split_word_1,split_word_2,split_word_3,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
qtny;,"Masekhet: 71035, Page: 012, Side: 2, Line: 21, Word: 4",verb G,,,,,tny,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,קתני;,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
""")bqh""","Masekhet: 71035, Page: 013, Side: 1, Line: 25, Word: 0",No data,,,,,,,,,,,,,אבקה,None,No data,
m(ly,"Masekhet: 71035, Page: 013, Side: 1, Line: 25, Word: 1",A01,,,,,mˁly,,,,excellent,,,,מעלי,m(ly,adjective singular absolute or construct,excellent
lh;,"Masekhet: 71035, Page: 013, Side: 1, Line: 25, Word: 2",p02,,,,,l_,,,,"to, for",,,,לה;,l_,preposition with pronominal suffix,"to, for"
)y,"Masekhet: 71035, Page: 013, Side: 2, Line: 12, Word: 0",c,,,,,ˀy,,,,"if, whether",,,,אי,)y,conjunction,"if, whether"
)ytmr,"Masekhet: 71035, Page: 013, Side: 2, Line: 12, Word: 1",verb Gt,,,,,ˀmr,,,,to be said,"to be ordered, commanded",,,איתמר,)mr,verb ethpeel,"to be said | to be ordered, commanded"
)syp),"Masekhet: 71035, Page: 013, Side: 2, Line: 12, Word: 2",noun sg. emphatic,,,,,"syp, sypˀ",,,,end,,,,אסיפא,syp),noun sg. emphatic,end
)ytm';,"Masekhet: 71035, Page: 013, Side: 2, Line: 12, Word: 3",verb Gt,,,,,ˀmr,,,,to be said,"to be ordered, commanded",,,איתמ';,)mr,verb ethpeel,"to be said | to be ordered, commanded"
mymr,"Masekhet: 71035, Page: 014, Side: 1, Line: 04, Word: 0",verb G,,,,,ˀmr,,,,to say,to command,to think,idiomatic and special usages:,מימר,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
)';,"Masekhet: 71035, Page: 014, Side: 1, Line: 04, Word: 1",verb G,,,,,ˀmr,,,,to say,to command,to think,idiomatic and special usages:,א';,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
hy),"Masekhet: 71035, Page: 014, Side: 1, Line: 04, Word: 2",P01,,,,,hyˀ,,,,she,,,,היא,hy),preposition independent,she
gwph,"Masekhet: 71035, Page: 014, Side: 1, Line: 04, Word: 3",noun sg. emphatic,,,,,"gwp, gwpˀ",,,,body,,,,גופה,gwp),noun sg. emphatic,body
l),"Masekhet: 71035, Page: 014, Side: 1, Line: 04, Word: 4",a,,,,,lˀ,,,,"no, not",,,,לא,l),adverb,"no, not"
mclh;,"Masekhet: 71035, Page: 014, Side: 1, Line: 05, Word: 0",verb C,,,,,nṣl,,,,"to free, to save, to rescue",to reclaim,,,מצלה;,ncl,verb (h)aphel,"to free, to save, to rescue | to reclaim"
ldydy,"Masekhet: 71035, Page: 014, Side: 1, Line: 05, Word: 1",p02,,,,,ldyd_,,,,"self, to oneself",,,,לדידי,ldyd_,preposition with pronominal suffix,"self, to oneself"
mcl',"Masekhet: 71035, Page: 014, Side: 1, Line: 05, Word: 2",verb C,,,,,nṣl,,,,"to free, to save, to rescue",to reclaim,,,מצל',ncl,verb (h)aphel,"to free, to save, to rescue | to reclaim"
ly;,"Masekhet: 71035, Page: 014, Side: 1, Line: 05, Word: 3",p02,,,,,l_,,,,"to, for",,,,לי;,l_,preposition with pronominal suffix,"to, for"
m)y,"Masekhet: 71035, Page: 014, Side: 1, Line: 08, Word: 0",P01,,,,,mˀy,,,,what,,,,מאי,m)y,preposition independent,what
l)w,"Masekhet: 71035, Page: 014, Side: 1, Line: 08, Word: 1",a,,,,,"lˀw, lw",,,,"not, it is not",,,,לאו,l)w,adverb,"not, it is not"
d)ytbr,"Masekhet: 71035, Page: 014, Side: 1, Line: 08, Word: 2",c,verb Gt,,,,dy,tbr,,,"to be broken, break (middle voice)",fig.: to be made to fear,to be refuted,,דאיתבר,tbr,conjunction | verb ethpeel,"to be broken, break (middle voice) | fig.: to be made to fear | to be refuted"
mgwph;,"Masekhet: 71035, Page: 014, Side: 1, Line: 08, Word: 3",p,noun sg. emphatic,,,,mn,"gwp, gwpˀ",,,from,body,,,מגופה;,gwp),preposition | noun sg. emphatic,from | body
d)yty,"Masekhet: 71035, Page: 014, Side: 1, Line: 09, Word: 0",c,verb C,,,,dy,ˀty,,,to bring,"to make something achieve, reach (without physical motion)",to endure,idioms,דאיתי,)ty,conjunction | verb (h)aphel,"to bring | to make something achieve, reach (without physical motion) | to endure | idioms"
m(lm';,"Masekhet: 71035, Page: 014, Side: 1, Line: 09, Word: 1",N,,,,,"ˁlm, ˁlmˀ",,,,eternity; world,,,,מעלמ';,m(lm),noun,eternity; world
hky,"Masekhet: 71035, Page: 014, Side: 1, Line: 12, Word: 0",X,,,,,"hkyn, ˀkyn",,,,"so, thus",,,,הכי,hky,X,"so, thus"
nmy,"Masekhet: 71035, Page: 014, Side: 1, Line: 12, Word: 1",a,,,,,nmy,,,,also,,,,נמי,nmy,adverb,also
mstbr';,"Masekhet: 71035, Page: 014, Side: 1, Line: 12, Word: 2",verb Gt,,,,,sbr,,,,"to be reasonable, seem to be the case",to be considered,to have hope for,,מסתבר';,sbr,verb ethpeel,"to be reasonable, seem to be the case | to be considered | to have hope for"
d)y,"Masekhet: 71035, Page: 014, Side: 1, Line: 12, Word: 3",c,c,,,,dy,ˀy,,,"who,which (relative)","if, whether",,,דאי,)y,conjunction | conjunction,"who,which (relative) | if, whether"
sl',"Masekhet: 71035, Page: 014, Side: 1, Line: 12, Word: 4",verb G,,,,,slq,,,,to go up,to result,to travel,idioms:,סל',slq,verb peal,to go up | to result | to travel | idioms:
d(',"Masekhet: 71035, Page: 014, Side: 1, Line: 12, Word: 5",noun sg. emphatic,,,,,"dˁt, dˁtˀ",,,,knowledge,,,,דע',d(t),noun sg. emphatic,knowledge
d)yyty,"Masekhet: 71035, Page: 014, Side: 1, Line: 12, Word: 6",c,verb C,,,,dy,ˀty,,,to bring,"to make something achieve, reach (without physical motion)",to endure,idioms,דאייתי,)ty,conjunction | verb (h)aphel,"to bring | to make something achieve, reach (without physical motion) | to endure | idioms"
m(lm';,"Masekhet: 71035, Page: 014, Side: 1, Line: 12, Word: 7",N,,,,,"ˁlm, ˁlmˀ",,,,eternity; world,,,,מעלמ';,m(lm),noun,eternity; world
)m)y,"Masekhet: 71035, Page: 014, Side: 1, Line: 13, Word: 0",c,,,,,"ˁl mˀ, ˁl mnˀ, ˀmˀy",,,,why?,,,,אמאי,)m)y,conjunction,why?
"""ytyz"";","Masekhet: 71035, Page: 014, Side: 1, Line: 13, Word: 1",No data,,,,,,,,,,,,,יתיז;,None,No data,
ly$qlyh,"Masekhet: 71035, Page: 014, Side: 1, Line: 13, Word: 2",verb G,,,,,šql,,,,to lift,"to take away, remove",to deal with,"to take, take as acceptable, accept",לישקליה,$ql,verb peal,"to lift | to take away, remove | to deal with | to take, take as acceptable, accept"
my$ql;,"Masekhet: 71035, Page: 014, Side: 1, Line: 13, Word: 3",verb G,,,,,šql,,,,to lift,"to take away, remove",to deal with,"to take, take as acceptable, accept",מישקל;,$ql,verb peal,"to lift | to take away, remove | to deal with | to take, take as acceptable, accept"
d)ty,"Masekhet: 71035, Page: 014, Side: 1, Line: 14, Word: 0",c,verb G,,,,dy,ˀty,,,to come,to occur; w.,: to befall,to be fitting,דאתי,)ty,conjunction | verb peal,to come | to occur; w. | : to befall | to be fitting
m(lm';,"Masekhet: 71035, Page: 014, Side: 1, Line: 14, Word: 1",N,,,,,"ˁlm, ˁlmˀ",,,,eternity; world,,,,מעלמ';,m(lm),noun,eternity; world
wm)y,"Masekhet: 71035, Page: 014, Side: 1, Line: 15, Word: 0",c,P01,,,,w_,mˀy,,,"and, also",what,,,ומאי,m)y,conjunction | preposition independent,"and, also | what"
"""ytyz""","Masekhet: 71035, Page: 014, Side: 1, Line: 15, Word: 1",No data,,,,,,,,,,,,,יתיז,None,No data,
..;,"Masekhet: 71035, Page: 014, Side: 1, Line: 15, Word: 2",No data,,,,,,,,,,,,,;,None,No data,
)sbr),"Masekhet: 71035, Page: 014, Side: 1, Line: 15, Word: 3",verb C,,,,,sbr,,,,"to hope, to expect",to think to be true,"to lift up, turn something toward",to supplicate,אסברא,sbr,verb (h)aphel,"to hope, to expect | to think to be true | to lift up, turn something toward | to supplicate"
lK;,"Masekhet: 71035, Page: 014, Side: 1, Line: 15, Word: 4",p02,,,,,l_,,,,"to, for",,,,לך;,l_,preposition with pronominal suffix,"to, for"
m)y,"Masekhet: 71035, Page: 014, Side: 1, Line: 21, Word: 0",P01,,,,,mˀy,,,,what,,,,מאי,m)y,preposition independent,what
T(';,"Masekhet: 71035, Page: 014, Side: 1, Line: 21, Word: 1",noun sg. emphatic,,,,,"ṭˁm, ṭˁmˀ",,,,taste; order,,,,טע';,T(m),noun sg. emphatic,taste; order
dm)N,"Masekhet: 71035, Page: 014, Side: 1, Line: 21, Word: 2",c,P01,,,,dy,mn,,,"who,which (relative)",who?,,,דמאן,m)n,conjunction | preposition independent,"who,which (relative) | who?"
dmtndb,"Masekhet: 71035, Page: 014, Side: 1, Line: 22, Word: 0",c,verb Dt,,,,dy,ndb,,,to donate,,,,דמתנדב,ndb,conjunction | verb ethpaal,to donate
"""m(wt""","Masekhet: 71035, Page: 014, Side: 1, Line: 22, Word: 1",No data,,,,,,,,,,,,,מעות,None,No data,
mqd$,"Masekhet: 71035, Page: 014, Side: 1, Line: 22, Word: 2",verb D,,,,,qdš,,,,to sanctify,to betroth a woman,to proclaim a new month,,מקדש,qd$,verb pael,to sanctify | to betroth a woman | to proclaim a new month
lhw;,"Masekhet: 71035, Page: 014, Side: 1, Line: 22, Word: 3",p,,,,,l_,,,,"to, for",,,,להו;,l_,preposition,"to, for"
w)';,"Masekhet: 71035, Page: 014, Side: 1, Line: 22, Word: 4",c,verb G,,,,w_,ˀmr,,,to say,to command,to think,idiomatic and special usages:,וא';,)mr,conjunction | verb peal,to say | to command | to think | idiomatic and special usages:
tyxwl,"Masekhet: 71035, Page: 014, Side: 1, Line: 22, Word: 5",verb G,,,,,ḥwl,,,,to fall upon destructively,fig. : to have effect on,,,תיחול,xwl,verb peal,to fall upon destructively | fig. : to have effect on
"""qdw$'","Masekhet: 71035, Page: 014, Side: 1, Line: 23, Word: 0",No data,,,,,,,,,,,,,קדוש',None,No data,
m(wt,"Masekhet: 71035, Page: 014, Side: 1, Line: 23, Word: 1",No data,,,,,,,,,,,,,מעות,None,No data,
")bynyN"";","Masekhet: 71035, Page: 014, Side: 1, Line: 23, Word: 2",No data,,,,,,,,,,,,,אבינין;,None,No data,
wyhyb,"Masekhet: 71035, Page: 014, Side: 1, Line: 23, Word: 3",c,verb G,,,,w_,yhb,,,to give,to place,"to permit, allow","as coverb: to be on the point of doing something, give oneself over to",ויהיב,yhb,conjunction | verb peal,"to give | to place | to permit, allow | as coverb: to be on the point of doing something, give oneself over to"
lhwN,"Masekhet: 71035, Page: 014, Side: 1, Line: 23, Word: 4",p02,,,,,l_,,,,"to, for",,,,להון,l_,preposition with pronominal suffix,"to, for"
"""l)wmnyN","Masekhet: 71035, Page: 014, Side: 1, Line: 23, Word: 5",No data,,,,,,,,,,,,,לאומנין,None,No data,
"b$krN"";","Masekhet: 71035, Page: 014, Side: 1, Line: 23, Word: 6",No data,,,,,,,,,,,,,בשכרן;,None,No data,
lyxlh,"Masekhet: 71035, Page: 014, Side: 2, Line: 05, Word: 0",verb C,,,,,ḥll,,,,"to desecrate, foul","to make available for private use, de-sanctify",,,ליחלה,xll,verb (h)aphel,"to desecrate, foul | to make available for private use, de-sanctify"
""")bynyN""","Masekhet: 71035, Page: 014, Side: 2, Line: 05, Word: 1",No data,,,,,,,,,,,,,אבינין,None,No data,
dl) )yk),"Masekhet: 71035, Page: 014, Side: 2, Line: 05, Word: 2",c,a,,,,dy,lykˀ,,,"who,which (relative)",there isn't here,,,דלא איכא,lyk),conjunction | adverb,"who,which (relative) | there isn't here"
"""byny^N^"";","Masekhet: 71035, Page: 014, Side: 2, Line: 05, Word: 3",No data,,,,,,,,,,,,,בינין;,None,No data,
wh),"Masekhet: 71035, Page: 014, Side: 2, Line: 05, Word: 4",c,I,,,,w_,hˀ,,,"and, also",here! look!,,,והא,h),conjunction | interjection,"and, also | here! look!"
"""m(wt""","Masekhet: 71035, Page: 014, Side: 2, Line: 05, Word: 5",No data,,,,,,,,,,,,,מעות,None,No data,
"""h)wmnyN""","Masekhet: 71035, Page: 014, Side: 2, Line: 06, Word: 0",No data,,,,,,,,,,,,,האומנין,None,No data,
qtny;,"Masekhet: 71035, Page: 014, Side: 2, Line: 06, Word: 1",verb G,,,,,tny,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,קתני;,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
hny,"Masekhet: 71035, Page: 014, Side: 2, Line: 08, Word: 0",P01,,,,,hny,,,,"these, those",,,,הני,hny,preposition independent,"these, those"
myly,"Masekhet: 71035, Page: 014, Side: 2, Line: 08, Word: 1",noun pl. emphatic,,,,,"mlh, mltˀ",,,,"word, speech; thing",,,,מילי,mylt),noun pl. emphatic,"word, speech; thing"
d)y(bd,"Masekhet: 71035, Page: 014, Side: 2, Line: 08, Word: 2",a,,,,,"dyˁbd, dˀyˁbd",,,,already having been done,,,,דאיעבד,dy(bd,adverb,already having been done
"""lktxyl'"";","Masekhet: 71035, Page: 014, Side: 2, Line: 08, Word: 3",No data,,,,,,,,,,,,,לכתחיל';,None,No data,
l),"Masekhet: 71035, Page: 014, Side: 2, Line: 09, Word: 0",a,,,,,lˀ,,,,"no, not",,,,לא,l),adverb,"no, not"
dyl',"Masekhet: 71035, Page: 014, Side: 2, Line: 11, Word: 0",c,,,,,dlmh,,,,"lest, perhaps",,,,דיל',dylm),conjunction,"lest, perhaps"
b(y,"Masekhet: 71035, Page: 014, Side: 2, Line: 11, Word: 1",verb G,,,,,bˁy,,,,"to seek, look for",to ask a question,"to wish for something, want, request",to require,בעי,b(y,verb peal,"to seek, look for | to ask a question | to wish for something, want, request | to require"
lmyzg),"Masekhet: 71035, Page: 014, Side: 2, Line: 11, Word: 2",p02,verb G,,,,l_,zgy,,,"to lie down, recline",to faint(?),,,למיזגא,zgy,preposition with pronominal suffix | verb peal,"to lie down, recline | to faint(?)"
wzg),"Masekhet: 71035, Page: 014, Side: 2, Line: 11, Word: 3",c,verb G,,,,w_,zgy,,,"to lie down, recline",to faint(?),,,וזגא,zgy,conjunction | verb peal,"to lie down, recline | to faint(?)"
(lyhwN;,"Masekhet: 71035, Page: 014, Side: 2, Line: 11, Word: 4",p02,,,,,ˁl,,,,upon; against; to,,,,עליהון;,(l,preposition with pronominal suffix,upon; against; to
)y,"Masekhet: 71035, Page: 014, Side: 2, Line: 11, Word: 5",c,,,,,ˀy,,,,"if, whether",,,,אי,)y,conjunction,"if, whether"
bn),"Masekhet: 71035, Page: 014, Side: 2, Line: 11, Word: 6",verb G,,,,,bny,,,,to build,fig. : to construct a logical argument,to edify,,בנא,bny,verb peal,to build | fig. : to construct a logical argument | to edify
bqwd$),"Masekhet: 71035, Page: 014, Side: 2, Line: 11, Word: 7",p02,noun sg. emphatic,,,,b_,"qdwš, qwdšˀ",,,"in, with",holiness,,,בקודשא,qdw$#2,preposition with pronominal suffix | noun sg. emphatic,"in, with | holiness"
)y$tkx,"Masekhet: 71035, Page: 014, Side: 2, Line: 12, Word: 0",verb Gt,,,,,škḥ,,,,to be found,"to be present, to exist",,,אישתכח,$kx,verb ethpeel,"to be found | to be present, to exist"
dq),"Masekhet: 71035, Page: 014, Side: 2, Line: 12, Word: 1",c,a,,,,dy,qˀ,,,"who,which (relative)",aspectual particle,,,דקא,q),conjunction | adverb,"who,which (relative) | aspectual particle"
m(yl,"Masekhet: 71035, Page: 014, Side: 2, Line: 12, Word: 2",verb D,,,,,ˁll,,,,to bring in,to pretend,to ripen,to marry off (woman),מעיל,(ll,verb pael,to bring in | to pretend | to ripen | to marry off (woman)
"""bqd$'"";","Masekhet: 71035, Page: 014, Side: 2, Line: 12, Word: 3",No data,,,,,,,,,,,,,בקדש';,None,No data,
w)m)y,"Masekhet: 71035, Page: 014, Side: 2, Line: 14, Word: 0",c,c,,,,w_,"ˁl mˀ, ˁl mnˀ, ˀmˀy",,,"and, also",why?,,,ואמאי,)m)y,conjunction | conjunction,"and, also | why?"
"""mw(ly'","Masekhet: 71035, Page: 014, Side: 2, Line: 14, Word: 1",No data,,,,,,,,,,,,,מועלי',None,No data,
"bhN"";","Masekhet: 71035, Page: 014, Side: 2, Line: 14, Word: 2",No data,,,,,,,,,,,,,בהן;,None,No data,
hk),"Masekhet: 71035, Page: 014, Side: 2, Line: 15, Word: 0",a,,,,,hkh,,,,here,,,,הכא,hk),adverb,here
nmy,"Masekhet: 71035, Page: 014, Side: 2, Line: 15, Word: 1",a,,,,,nmy,,,,also,,,,נמי,nmy,adverb,also
ly(byd,"Masekhet: 71035, Page: 014, Side: 2, Line: 15, Word: 2",verb G,,,,,ˁbd,,,,to make,"to do, perform, act in a certain manner","to designate, make into",idiomatic expressions:,ליעביד,(bd,verb peal,"to make | to do, perform, act in a certain manner | to designate, make into | idiomatic expressions:"
"""bxwl"";","Masekhet: 71035, Page: 014, Side: 2, Line: 15, Word: 3",No data,,,,,,,,,,,,,בחול;,None,No data,
)mryN,"Masekhet: 71035, Page: 014, Side: 2, Line: 15, Word: 4",verb G,,,,,ˀmr,,,,to say,to command,to think,idiomatic and special usages:,אמרין,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
ddyl',"Masekhet: 71035, Page: 014, Side: 2, Line: 15, Word: 5",p,c,,,,dy,dlmh,,,"of, genitive particle","lest, perhaps",,,דדיל',dylm),preposition | conjunction,"of, genitive particle | lest, perhaps"
b(y,"Masekhet: 71035, Page: 014, Side: 2, Line: 15, Word: 6",verb G,,,,,bˁy,,,,"to seek, look for",to ask a question,"to wish for something, want, request",to require,בעי,b(y,verb peal,"to seek, look for | to ask a question | to wish for something, want, request | to require"
lmzg);,"Masekhet: 71035, Page: 014, Side: 2, Line: 16, Word: 0",p02,verb G,,,,l_,zgy,,,"to lie down, recline",to faint(?),,,למזגא;,zgy,preposition with pronominal suffix | verb peal,"to lie down, recline | to faint(?)"
wzg),"Masekhet: 71035, Page: 014, Side: 2, Line: 16, Word: 1",c,verb G,,,,w_,zgy,,,"to lie down, recline",to faint(?),,,וזגא,zgy,conjunction | verb peal,"to lie down, recline | to faint(?)"
(lyhwN;,"Masekhet: 71035, Page: 014, Side: 2, Line: 16, Word: 2",p02,,,,,ˁl,,,,upon; against; to,,,,עליהון;,(l,preposition with pronominal suffix,upon; against; to
w)y$tkx,"Masekhet: 71035, Page: 014, Side: 2, Line: 16, Word: 3",c,verb Gt,,,,w_,škḥ,,,to be found,"to be present, to exist",,,ואישתכח,$kx,conjunction | verb ethpeel,"to be found | to be present, to exist"
dqm(yl,"Masekhet: 71035, Page: 014, Side: 2, Line: 16, Word: 4",c,verb G,,,,dy,mˁl,,,"to use sacred property improperly, misappropriate",to violate an agreement,,,דקמעיל,m(l,conjunction | verb peal,"to use sacred property improperly, misappropriate | to violate an agreement"
"""bqd$'"";","Masekhet: 71035, Page: 014, Side: 2, Line: 16, Word: 5",No data,,,,,,,,,,,,,בקדש';,None,No data,
ky,"Masekhet: 71035, Page: 014, Side: 2, Line: 18, Word: 0",c,,,,,ky,,,,when,,,,כי,ky,conjunction,when
tnN,"Masekhet: 71035, Page: 014, Side: 2, Line: 18, Word: 1",verb G,,,,,tny,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,תנן,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
bmtnyty',"Masekhet: 71035, Page: 014, Side: 2, Line: 18, Word: 2",p02,noun sg. emphatic,,,,b_,"mtny, mtnytˀ",,,"in, with",tannaitic tradition,,,במתניתי',mtnyt),preposition with pronominal suffix | noun sg. emphatic,"in, with | tannaitic tradition"
"""b(cyM""","Masekhet: 71035, Page: 014, Side: 2, Line: 18, Word: 3",No data,,,,,,,,,,,,,בעצים,None,No data,
dywmyh;,"Masekhet: 71035, Page: 014, Side: 2, Line: 18, Word: 4",p,noun sg. emphatic,,,,dy,"ywm, ywmˀ",,,"of, genitive particle",day,,,דיומיה;,ywm),preposition | noun sg. emphatic,"of, genitive particle | day"
"""dqd$y","Masekhet: 71035, Page: 015, Side: 1, Line: 11, Word: 0",No data,,,,,,,,,,,,,דקדשי,None,No data,
bd',"Masekhet: 71035, Page: 015, Side: 1, Line: 11, Word: 1",No data,,,,,,,,,,,,,בד',None,No data,
"hbyt""","Masekhet: 71035, Page: 015, Side: 1, Line: 11, Word: 2",No data,,,,,,,,,,,,,הבית,None,No data,
l) )yk),"Masekhet: 71035, Page: 015, Side: 1, Line: 11, Word: 3",a,,,,,lykˀ,,,,there isn't here,,,,לא איכא,lyk),adverb,there isn't here
hky;,"Masekhet: 71035, Page: 015, Side: 1, Line: 11, Word: 4",X,,,,,"hkyn, ˀkyn",,,,"so, thus",,,,הכי;,hky,X,"so, thus"
m$wM,"Masekhet: 71035, Page: 015, Side: 1, Line: 11, Word: 5",p01,,,,,mšwm,,,,because of,,,,משום,m$wm,preposition independent,because of
hky,"Masekhet: 71035, Page: 015, Side: 1, Line: 11, Word: 6",X,,,,,"hkyn, ˀkyn",,,,"so, thus",,,,הכי,hky,X,"so, thus"
qplyg,"Masekhet: 71035, Page: 015, Side: 1, Line: 12, Word: 0",verb G,,,,,plg,,,,to divide (trans.),to be in the middle,"to be distinctive, outstanding","to be halved, become divided",קפליג,plg,verb peal,"to divide (trans.) | to be in the middle | to be distinctive, outstanding | to be halved, become divided"
lyh,"Masekhet: 71035, Page: 015, Side: 1, Line: 12, Word: 1",p,,,,,l_,,,,"to, for",,,,ליה,l_,preposition,"to, for"
..;,"Masekhet: 71035, Page: 015, Side: 1, Line: 12, Word: 2",No data,,,,,,,,,,,,,;,None,No data,
mxwwrt);,"Masekhet: 71035, Page: 015, Side: 1, Line: 12, Word: 3",X,,,,,mḥwwrtˀ,,,,"it is evident, clearly",,,,מחוורתא;,mxwwrt),X,"it is evident, clearly"
wh),"Masekhet: 71035, Page: 015, Side: 1, Line: 24, Word: 0",c,I,,,,w_,hˀ,,,"and, also",here! look!,,,והא,h),conjunction | interjection,"and, also | here! look!"
qr),"Masekhet: 71035, Page: 015, Side: 1, Line: 24, Word: 1",noun sg. emphatic,,,,,"qry, qryˀ",,,,crying; reading,,,,קרא,qr),noun sg. emphatic,crying; reading
qnsyb,"Masekhet: 71035, Page: 015, Side: 1, Line: 24, Word: 2",verb G,,,,,nsb,,,,"to take, pick up, carry",to marry,"to undertake, take up a task, experience",other idioms:,קנסיב,nsb,verb peal,"to take, pick up, carry | to marry | to undertake, take up a task, experience | other idioms:"
lh;,"Masekhet: 71035, Page: 015, Side: 1, Line: 24, Word: 3",p02,,,,,l_,,,,"to, for",,,,לה;,l_,preposition with pronominal suffix,"to, for"
)smkt);,"Masekhet: 71035, Page: 015, Side: 1, Line: 24, Word: 4",noun sg. emphatic,,,,,"ˀsmkh, ˀsmktˀ",,,,"assistance, proof",,,,אסמכתא;,)smkt),noun sg. emphatic,"assistance, proof"
)ynK,"Masekhet: 71035, Page: 015, Side: 2, Line: 36, Word: 0",R,,,,,"hnk, hnˀk, ˀnk, ˀynk",,,,those,,,,אינך,)ynk,R,those
