text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,split_word_0,split_word_1,split_word_2,split_word_3,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
lgwpyh,"Masekhet: 71028, Page: 049, Side: 2, Line: 03, Word: 7",p03,noun sg. emphatic,,,,l_,"gwp, gwpˀ",,,"to, for",body,,,לגופיה,gwp),preposition proclitic | noun sg. emphatic,"to, for | body"
cryK;,"Masekhet: 71028, Page: 049, Side: 2, Line: 03, Word: 8",A01,,,,,ṣryk,,,,poor; needy,,,,צריך;,cryk,adjective singular absolute or construct,poor; needy
kywN,"Masekhet: 71028, Page: 049, Side: 2, Line: 03, Word: 9",c,,,,,kywn,,,,"when, since",,,,כיון,kywn,conjunction,"when, since"
d)hdryh,"Masekhet: 71028, Page: 049, Side: 2, Line: 04, Word: 0",c,verb C,,,,dy,hdr,,,to return something,to reply,to put something around,to carry around,דאהדריה,hdr,conjunction | verb (h)aphel,to return something | to reply | to put something around | to carry around
)hdryh;,"Masekhet: 71028, Page: 049, Side: 2, Line: 04, Word: 1",verb C,,,,,hdr,,,,to return something,to reply,to put something around,to carry around,אהדריה;,hdr,verb (h)aphel,to return something | to reply | to put something around | to carry around
)ym);,"Masekhet: 71028, Page: 049, Side: 2, Line: 05, Word: 0",verb G,,,,,ˀmr,,,,to say,to command,to think,idiomatic and special usages:,אימא;,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
ky,"Masekhet: 71028, Page: 049, Side: 2, Line: 05, Word: 1",c,,,,,ky,,,,when,,,,כי,ky,conjunction,when
)hdryh,"Masekhet: 71028, Page: 049, Side: 2, Line: 05, Word: 2",verb C,,,,,hdr,,,,to return something,to reply,to put something around,to carry around,אהדריה,hdr,verb (h)aphel,to return something | to reply | to put something around | to carry around
"""lmtN","Masekhet: 71028, Page: 049, Side: 2, Line: 05, Word: 3",No data,,,,,,,,,,,,,למתן,None,No data,
dmyM,"Masekhet: 71028, Page: 049, Side: 2, Line: 05, Word: 4",No data,,,,,,,,,,,,,דמים,None,No data,
"w)mwryN""","Masekhet: 71028, Page: 049, Side: 2, Line: 05, Word: 5",No data,,,,,,,,,,,,,ואמורין,None,No data,
db)(y,"Masekhet: 71028, Page: 049, Side: 2, Line: 06, Word: 0",c,verb G,,,,dy,bˁy,,,"to seek, look for",to ask a question,"to wish for something, want, request",to require,דבאעי,b(y,conjunction | verb peal,"to seek, look for | to ask a question | to wish for something, want, request | to require"
"""khwnh;","Masekhet: 71028, Page: 049, Side: 2, Line: 06, Word: 1",No data,,,,,,,,,,,,,כהונה;,None,No data,
)bl,"Masekhet: 71028, Page: 049, Side: 2, Line: 06, Word: 2",No data,,,,,,,,,,,,,אבל,None,No data,
"$xyTh""","Masekhet: 71028, Page: 049, Side: 2, Line: 06, Word: 3",No data,,,,,,,,,,,,,שחיטה,None,No data,
dl),"Masekhet: 71028, Page: 049, Side: 2, Line: 07, Word: 0",c,a,,,,dy,lˀ,,,"who,which (relative)","no, not",,,דלא,l),conjunction | adverb,"who,which (relative) | no, not"
b(y),"Masekhet: 71028, Page: 049, Side: 2, Line: 07, Word: 1",verb G,,,,,bˁy,,,,"to seek, look for",to ask a question,"to wish for something, want, request",to require,בעיא,b(y,verb peal,"to seek, look for | to ask a question | to wish for something, want, request | to require"
"""khwnh""","Masekhet: 71028, Page: 049, Side: 2, Line: 07, Word: 2",No data,,,,,,,,,,,,,כהונה,None,No data,
l),"Masekhet: 71028, Page: 049, Side: 2, Line: 07, Word: 3",a,,,,,lˀ,,,,"no, not",,,,לא,l),adverb,"no, not"
)hdryh;,"Masekhet: 71028, Page: 049, Side: 2, Line: 07, Word: 4",verb C,,,,,hdr,,,,to return something,to reply,to put something around,to carry around,אהדריה;,hdr,verb (h)aphel,to return something | to reply | to put something around | to carry around
wlm),"Masekhet: 71028, Page: 049, Side: 2, Line: 10, Word: 0",c,c,,,,w_,lmh,,,"and, also",why?,,,ולמא,lmh,conjunction | conjunction,"and, also | why?"
ly,"Masekhet: 71028, Page: 049, Side: 2, Line: 10, Word: 1",p02,,,,,l_,,,,"to, for",,,,לי,l_,preposition with pronominal suffix,"to, for"
)q$yh,"Masekhet: 71028, Page: 049, Side: 2, Line: 10, Word: 2",verb C,,,,,nqš,,,,"to strike, to knock",to compare,,,אקשיה,nq$,verb (h)aphel,"to strike, to knock | to compare"
"""l(wlh"";","Masekhet: 71028, Page: 049, Side: 2, Line: 10, Word: 3",No data,,,,,,,,,,,,,לעולה;,None,No data,
)mr,"Masekhet: 71028, Page: 049, Side: 2, Line: 10, Word: 4",verb G,,,,,ˀmr,,,,to say,to command,to think,idiomatic and special usages:,אמר,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
r)byn);,"Masekhet: 71028, Page: 049, Side: 2, Line: 10, Word: 5",No data,,,,,,,,,,,,,ראבינא;,None,No data,
crykh;,"Masekhet: 71028, Page: 049, Side: 2, Line: 11, Word: 0",A01,,,,,ṣryk,,,,poor; needy,,,,צריכה;,cryk,adjective singular absolute or construct,poor; needy
d)y,"Masekhet: 71028, Page: 049, Side: 2, Line: 11, Word: 1",c,c,,,,dy,ˀy,,,"who,which (relative)","if, whether",,,דאי,)y,conjunction | conjunction,"who,which (relative) | if, whether"
)q$yh,"Masekhet: 71028, Page: 049, Side: 2, Line: 11, Word: 2",verb C,,,,,nqš,,,,"to strike, to knock",to compare,,,אקשיה,nq$,verb (h)aphel,"to strike, to knock | to compare"
"""lxT)t""","Masekhet: 71028, Page: 049, Side: 2, Line: 11, Word: 3",No data,,,,,,,,,,,,,לחטאת,None,No data,
wl),"Masekhet: 71028, Page: 049, Side: 2, Line: 11, Word: 4",c,a,,,,w_,lˀ,,,"and, also","no, not",,,ולא,l),conjunction | adverb,"and, also | no, not"
)q$yh,"Masekhet: 71028, Page: 049, Side: 2, Line: 11, Word: 5",verb C,,,,,nqš,,,,"to strike, to knock",to compare,,,אקשיה,nq$,verb (h)aphel,"to strike, to knock | to compare"
"""l(wlh""","Masekhet: 71028, Page: 049, Side: 2, Line: 11, Word: 6",No data,,,,,,,,,,,,,לעולה,None,No data,
hwh,"Masekhet: 71028, Page: 049, Side: 2, Line: 12, Word: 0",verb G,,,,,hwy,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,הוה,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:"
)myn),"Masekhet: 71028, Page: 049, Side: 2, Line: 12, Word: 1",verb G,,,,,ˀmr,,,,to say,to command,to think,idiomatic and special usages:,אמינא,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
"""dbr","Masekhet: 71028, Page: 049, Side: 2, Line: 12, Word: 2",No data,,,,,,,,,,,,,דבר,None,No data,
hlmd,"Masekhet: 71028, Page: 049, Side: 2, Line: 12, Word: 3",No data,,,,,,,,,,,,,הלמד,None,No data,
bhq$,"Masekhet: 71028, Page: 049, Side: 2, Line: 12, Word: 4",No data,,,,,,,,,,,,,בהקש,None,No data,
xwzr,"Masekhet: 71028, Page: 049, Side: 2, Line: 12, Word: 5",No data,,,,,,,,,,,,,חוזר,None,No data,
wmlmd,"Masekhet: 71028, Page: 049, Side: 2, Line: 12, Word: 6",No data,,,,,,,,,,,,,ומלמד,None,No data,
"bhq$"";","Masekhet: 71028, Page: 049, Side: 2, Line: 12, Word: 7",No data,,,,,,,,,,,,,בהקש;,None,No data,
wlq$yh,"Masekhet: 71028, Page: 049, Side: 2, Line: 15, Word: 1",c,verb C,,,,w_,nqš,,,"to strike, to knock",to compare,,,ולקשיה,nq$,conjunction | verb (h)aphel,"to strike, to knock | to compare"
"""l(wlh""","Masekhet: 71028, Page: 049, Side: 2, Line: 15, Word: 2",No data,,,,,,,,,,,,,לעולה,None,No data,
wl),"Masekhet: 71028, Page: 049, Side: 2, Line: 15, Word: 3",c,a,,,,w_,lˀ,,,"and, also","no, not",,,ולא,l),conjunction | adverb,"and, also | no, not"
lq$yh,"Masekhet: 71028, Page: 049, Side: 2, Line: 15, Word: 4",verb C,,,,,nqš,,,,"to strike, to knock",to compare,,,לקשיה,nq$,verb (h)aphel,"to strike, to knock | to compare"
"""lxT)t""","Masekhet: 71028, Page: 049, Side: 2, Line: 15, Word: 5",No data,,,,,,,,,,,,,לחטאת,None,No data,
..;,"Masekhet: 71028, Page: 049, Side: 2, Line: 15, Word: 6",No data,,,,,,,,,,,,,;,None,No data,
m$wM,"Masekhet: 71028, Page: 049, Side: 2, Line: 24, Word: 0",c,,,,,mšwm,,,,"because, since",,,,משום,m$wm,conjunction,"because, since"
db)(y,"Masekhet: 71028, Page: 049, Side: 2, Line: 24, Word: 1",c,verb G,,,,dy,bˁy,,,"to seek, look for",to ask a question,"to wish for something, want, request",to require,דבאעי,b(y,conjunction | verb peal,"to seek, look for | to ask a question | to wish for something, want, request | to require"
l)gmwryh,"Masekhet: 71028, Page: 049, Side: 2, Line: 25, Word: 0",p03,verb C,,,,l_,gmr,,,to obliterate,,,,לאגמוריה,gmr,preposition proclitic | verb (h)aphel,to obliterate
"""pr","Masekhet: 71028, Page: 049, Side: 2, Line: 25, Word: 1",No data,,,,,,,,,,,,,פר,None,No data,
h(lM,"Masekhet: 71028, Page: 049, Side: 2, Line: 25, Word: 2",No data,,,,,,,,,,,,,העלם,None,No data,
dbr,"Masekhet: 71028, Page: 049, Side: 2, Line: 25, Word: 3",No data,,,,,,,,,,,,,דבר,None,No data,
$lcybwr,"Masekhet: 71028, Page: 049, Side: 2, Line: 25, Word: 4",No data,,,,,,,,,,,,,שלציבור,None,No data,
bywtrt,"Masekhet: 71028, Page: 049, Side: 2, Line: 25, Word: 5",No data,,,,,,,,,,,,,ביותרת,None,No data,
wlyktwb,"Masekhet: 71028, Page: 049, Side: 2, Line: 31, Word: 0",c,verb G,,,,w_,ktb,,,to write,to draw,,,וליכתוב,ktb,conjunction | verb peal,to write | to draw
bgwpyh,"Masekhet: 71028, Page: 049, Side: 2, Line: 31, Word: 1",p02,noun sg. emphatic,,,,b_,"gwp, gwpˀ",,,"in, with",body,,,בגופיה,gwp),preposition with pronominal suffix | noun sg. emphatic,"in, with | body"
wl),"Masekhet: 71028, Page: 049, Side: 2, Line: 31, Word: 2",c,a,,,,w_,lˀ,,,"and, also","no, not",,,ולא,l),conjunction | adverb,"and, also | no, not"
lqy$;,"Masekhet: 71028, Page: 049, Side: 2, Line: 31, Word: 3",verb C,,,,,nqš,,,,"to strike, to knock",to compare,,,לקיש;,nq$,verb (h)aphel,"to strike, to knock | to compare"
wky,"Masekhet: 71028, Page: 049, Side: 2, Line: 33, Word: 0",c,c,,,,w_,ky,,,"and, also",when,,,וכי,ky,conjunction | conjunction,"and, also | when"
tym),"Masekhet: 71028, Page: 049, Side: 2, Line: 33, Word: 1",verb G,,,,,ˀmr,,,,to say,to command,to think,idiomatic and special usages:,תימא,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
""")M","Masekhet: 71028, Page: 049, Side: 2, Line: 33, Word: 2",No data,,,,,,,,,,,,,אם,None,No data,
"kN""","Masekhet: 71028, Page: 049, Side: 2, Line: 33, Word: 3",No data,,,,,,,,,,,,,כן,None,No data,
l)q$yh,"Masekhet: 71028, Page: 049, Side: 2, Line: 33, Word: 4",verb C,,,,,nqš,,,,"to strike, to knock",to compare,,,לאקשיה,nq$,verb (h)aphel,"to strike, to knock | to compare"
)qw$y;,"Masekhet: 71028, Page: 049, Side: 2, Line: 33, Word: 5",verb C,,,,,nqš,,,,"to strike, to knock",to compare,,,אקושי;,nq$,verb (h)aphel,"to strike, to knock | to compare"
nyx,"Masekhet: 71028, Page: 049, Side: 2, Line: 34, Word: 0",A01,,,,,nyḥ,,,,calm; easy,,,,ניח,nyx,adjective singular absolute or construct,calm; easy
ky,"Masekhet: 71028, Page: 049, Side: 2, Line: 34, Word: 1",c,,,,,ky,,,,when,,,,כי,ky,conjunction,when
kt',"Masekhet: 71028, Page: 049, Side: 2, Line: 34, Word: 2",verb G,,,,,ktb,,,,to write,to draw,,,כת',ktb,verb peal,to write | to draw
bgwpyh,"Masekhet: 71028, Page: 049, Side: 2, Line: 34, Word: 3",p02,noun sg. emphatic,,,,b_,"gwp, gwpˀ",,,"in, with",body,,,בגופיה,gwp),preposition with pronominal suffix | noun sg. emphatic,"in, with | body"
mdmqy$,"Masekhet: 71028, Page: 049, Side: 2, Line: 34, Word: 4",verb C,,,,,nqš,,,,"to strike, to knock",to compare,,,מדמקיש,nq$,verb (h)aphel,"to strike, to knock | to compare"
lyh,"Masekhet: 71028, Page: 049, Side: 2, Line: 34, Word: 5",p,,,,,l_,,,,"to, for",,,,ליה,l_,preposition,"to, for"
)qw$y;,"Masekhet: 71028, Page: 049, Side: 2, Line: 35, Word: 0",verb C,,,,,nqš,,,,"to strike, to knock",to compare,,,אקושי;,nq$,verb (h)aphel,"to strike, to knock | to compare"
"""qd$","Masekhet: 71028, Page: 049, Side: 2, Line: 50, Word: 0",No data,,,,,,,,,,,,,קדש,None,No data,
"qd$yM""","Masekhet: 71028, Page: 049, Side: 2, Line: 50, Word: 1",No data,,,,,,,,,,,,,קדשים,None,No data,
ytyry,"Masekhet: 71028, Page: 049, Side: 2, Line: 50, Word: 2",A05,,,,,ytyr,,,,"excessive, extra",,,,יתירי,ytyr,adjective plural determined,"excessive, extra"
ktyby;,"Masekhet: 71028, Page: 049, Side: 2, Line: 50, Word: 3",verb G,,,,,ktb,,,,to write,to draw,,,כתיבי;,ktb,verb peal,to write | to draw
lm)y,"Masekhet: 71028, Page: 050, Side: 1, Line: 04, Word: 0",p03,P01,,,,l_,mˀy,,,"to, for",what,,,למאי,m)y,preposition proclitic | preposition independent,"to, for | what"
hylkt),"Masekhet: 71028, Page: 050, Side: 1, Line: 04, Word: 1",noun sg. emphatic,,,,,"hlkh, hlktˀ",,,,accepted legal decision; custom,,,,הילכתא,hylkt),noun sg. emphatic,accepted legal decision; custom
ktbh,"Masekhet: 71028, Page: 050, Side: 1, Line: 04, Word: 2",verb G,,,,,ktb,,,,to write,to draw,,,כתבה,ktb,verb peal,to write | to draw
rxmn);,"Masekhet: 71028, Page: 050, Side: 1, Line: 04, Word: 3",noun sg. emphatic,,,,,"rḥmn, rḥmnˀ",,,,merciful,,,,רחמנא;,rxmn),noun sg. emphatic,merciful
myxd),"Masekhet: 71028, Page: 050, Side: 1, Line: 10, Word: 0",n02,,,,,ḥd,,,,one,,,,מיחדא,xd,numeral singular determined,one
l),"Masekhet: 71028, Page: 050, Side: 1, Line: 10, Word: 1",a,,,,,lˀ,,,,"no, not",,,,לא,l),adverb,"no, not"
)t)y;,"Masekhet: 71028, Page: 050, Side: 1, Line: 10, Word: 2",verb G,,,,,ˀty,,,,to come,to occur; w.,: to befall,to be fitting,אתאי;,)ty,verb peal,to come | to occur; w. | : to befall | to be fitting
tyty,"Masekhet: 71028, Page: 050, Side: 1, Line: 10, Word: 3",verb G,,,,,ˀty,,,,to come,to occur; w.,: to befall,to be fitting,תיתי,)ty,verb peal,to come | to occur; w. | : to befall | to be fitting
xd),"Masekhet: 71028, Page: 050, Side: 1, Line: 10, Word: 4",n01,,,,,ḥd,,,,one,,,,חדא,xd,numeral singular absolute or construct,one
mtrty;,"Masekhet: 71028, Page: 050, Side: 1, Line: 10, Word: 5",p,n01,,,,mn,tryn,,,from,two,,,מתרתי;,try,preposition | numeral singular absolute or construct,from | two
bhy,"Masekhet: 71028, Page: 050, Side: 1, Line: 10, Word: 6",p02,P,,,,b_,hy,,,"in, with",which,,,בהי,hy,preposition with pronominal suffix | P,"in, with | which"
l),"Masekhet: 71028, Page: 050, Side: 1, Line: 11, Word: 0",a,,,,,lˀ,,,,"no, not",,,,לא,l),adverb,"no, not"
lyktwb,"Masekhet: 71028, Page: 050, Side: 1, Line: 11, Word: 1",verb G,,,,,ktb,,,,to write,to draw,,,ליכתוב,ktb,verb peal,to write | to draw
rxmn);,"Masekhet: 71028, Page: 050, Side: 1, Line: 11, Word: 2",noun sg. emphatic,,,,,"rḥmn, rḥmnˀ",,,,merciful,,,,רחמנא;,rxmn),noun sg. emphatic,merciful
l),"Masekhet: 71028, Page: 050, Side: 1, Line: 11, Word: 3",a,,,,,lˀ,,,,"no, not",,,,לא,l),adverb,"no, not"
lyktwb,"Masekhet: 71028, Page: 050, Side: 1, Line: 11, Word: 4",verb G,,,,,ktb,,,,to write,to draw,,,ליכתוב,ktb,verb peal,to write | to draw
"""bxT)t""","Masekhet: 71028, Page: 050, Side: 1, Line: 11, Word: 5",No data,,,,,,,,,,,,,בחטאת,None,No data,
wtyty,"Masekhet: 71028, Page: 050, Side: 1, Line: 11, Word: 6",c,verb G,,,,w_,ˀty,,,to come,to occur; w.,: to befall,to be fitting,ותיתי,)ty,conjunction | verb peal,to come | to occur; w. | : to befall | to be fitting
mhnK;,"Masekhet: 71028, Page: 050, Side: 1, Line: 13, Word: 0",p,P01,,,,mn,"hnk, hnˀk, ˀnk, ˀynk",,,from,those,,,מהנך;,hnk,preposition | preposition independent,from | those
mh,"Masekhet: 71028, Page: 050, Side: 1, Line: 13, Word: 1",c,,,,,"mh, mh d_, mdy",,,,what,,,,מה,mh,conjunction,what
lhnK,"Masekhet: 71028, Page: 050, Side: 1, Line: 13, Word: 2",p03,P01,,,,l_,"hnk, hnˀk, ˀnk, ˀynk",,,"to, for",those,,,להנך,hnk,preposition proclitic | preposition independent,"to, for | those"
"""$kN","Masekhet: 71028, Page: 050, Side: 1, Line: 13, Word: 3",No data,,,,,,,,,,,,,שכן,None,No data,
"zkryM""","Masekhet: 71028, Page: 050, Side: 1, Line: 13, Word: 4",No data,,,,,,,,,,,,,זכרים,None,No data,
l),"Masekhet: 71028, Page: 050, Side: 1, Line: 14, Word: 0",a,,,,,lˀ,,,,"no, not",,,,לא,l),adverb,"no, not"
lyktwb,"Masekhet: 71028, Page: 050, Side: 1, Line: 14, Word: 1",verb G,,,,,ktb,,,,to write,to draw,,,ליכתוב,ktb,verb peal,to write | to draw
rxmn),"Masekhet: 71028, Page: 050, Side: 1, Line: 14, Word: 2",noun sg. emphatic,,,,,"rḥmn, rḥmnˀ",,,,merciful,,,,רחמנא,rxmn),noun sg. emphatic,merciful
"""b(wlh""","Masekhet: 71028, Page: 050, Side: 1, Line: 14, Word: 3",No data,,,,,,,,,,,,,בעולה,None,No data,
wtyty,"Masekhet: 71028, Page: 050, Side: 1, Line: 14, Word: 4",c,verb G,,,,w_,ˀty,,,to come,to occur; w.,: to befall,to be fitting,ותיתי,)ty,conjunction | verb peal,to come | to occur; w. | : to befall | to be fitting
mhnK;,"Masekhet: 71028, Page: 050, Side: 1, Line: 14, Word: 5",p,P01,,,,mn,"hnk, hnˀk, ˀnk, ˀynk",,,from,those,,,מהנך;,hnk,preposition | preposition independent,from | those
mh,"Masekhet: 71028, Page: 050, Side: 1, Line: 14, Word: 6",c,,,,,"mh, mh d_, mdy",,,,what,,,,מה,mh,conjunction,what
lhnK,"Masekhet: 71028, Page: 050, Side: 1, Line: 15, Word: 0",p03,P01,,,,l_,"hnk, hnˀk, ˀnk, ˀynk",,,"to, for",those,,,להנך,hnk,preposition proclitic | preposition independent,"to, for | those"
"""$kN","Masekhet: 71028, Page: 050, Side: 1, Line: 15, Word: 1",No data,,,,,,,,,,,,,שכן,None,No data,
"mkpryN"";","Masekhet: 71028, Page: 050, Side: 1, Line: 15, Word: 2",No data,,,,,,,,,,,,,מכפרין;,None,No data,
l),"Masekhet: 71028, Page: 050, Side: 1, Line: 15, Word: 3",a,,,,,lˀ,,,,"no, not",,,,לא,l),adverb,"no, not"
lyktwb,"Masekhet: 71028, Page: 050, Side: 1, Line: 15, Word: 4",verb G,,,,,ktb,,,,to write,to draw,,,ליכתוב,ktb,verb peal,to write | to draw
rxmn),"Masekhet: 71028, Page: 050, Side: 1, Line: 15, Word: 5",noun sg. emphatic,,,,,"rḥmn, rḥmnˀ",,,,merciful,,,,רחמנא,rxmn),noun sg. emphatic,merciful
"""b)$M""","Masekhet: 71028, Page: 050, Side: 1, Line: 15, Word: 6",No data,,,,,,,,,,,,,באשם,None,No data,
wtyty,"Masekhet: 71028, Page: 050, Side: 1, Line: 15, Word: 7",c,verb G,,,,w_,ˀty,,,to come,to occur; w.,: to befall,to be fitting,ותיתי,)ty,conjunction | verb peal,to come | to occur; w. | : to befall | to be fitting
mhnK;,"Masekhet: 71028, Page: 050, Side: 1, Line: 15, Word: 8",p,P01,,,,mn,"hnk, hnˀk, ˀnk, ˀynk",,,from,those,,,מהנך;,hnk,preposition | preposition independent,from | those
mh,"Masekhet: 71028, Page: 050, Side: 1, Line: 15, Word: 9",c,,,,,"mh, mh d_, mdy",,,,what,,,,מה,mh,conjunction,what
lhnK,"Masekhet: 71028, Page: 050, Side: 1, Line: 15, Word: 10",p03,P01,,,,l_,"hnk, hnˀk, ˀnk, ˀynk",,,"to, for",those,,,להנך,hnk,preposition proclitic | preposition independent,"to, for | those"
"""$kN","Masekhet: 71028, Page: 050, Side: 1, Line: 15, Word: 11",No data,,,,,,,,,,,,,שכן,None,No data,
y$nN,"Masekhet: 71028, Page: 050, Side: 1, Line: 15, Word: 12",No data,,,,,,,,,,,,,ישנן,None,No data,
bcbwr,"Masekhet: 71028, Page: 050, Side: 1, Line: 15, Word: 13",No data,,,,,,,,,,,,,בצבור,None,No data,
"kbyxyd"";","Masekhet: 71028, Page: 050, Side: 1, Line: 15, Word: 14",No data,,,,,,,,,,,,,כביחיד;,None,No data,
"""m($r","Masekhet: 71028, Page: 050, Side: 1, Line: 21, Word: 0",No data,,,,,,,,,,,,,מעשר,None,No data,
"dgN""","Masekhet: 71028, Page: 050, Side: 1, Line: 21, Word: 1",No data,,,,,,,,,,,,,דגן,None,No data,
xwly,"Masekhet: 71028, Page: 050, Side: 1, Line: 21, Word: 2",noun pl. emphatic,,,,,"ḥwl, ḥwlˀ",,,,profane matters,,,,חולי,xwl),noun pl. emphatic,profane matters
hw);,"Masekhet: 71028, Page: 050, Side: 1, Line: 21, Word: 3",P01,,,,,hwˀ,,,,he,,,,הוא;,hw),preposition independent,he
wl),"Masekhet: 71028, Page: 051, Side: 1, Line: 05, Word: 0",c,a,,,,w_,lˀ,,,"and, also","no, not",,,ולא,l),conjunction | adverb,"and, also | no, not"
hy);,"Masekhet: 71028, Page: 051, Side: 1, Line: 05, Word: 1",P01,,,,,hyˀ,,,,she,,,,היא;,hy),preposition independent,she
trwyhw,"Masekhet: 71028, Page: 051, Side: 1, Line: 05, Word: 2",n02,,,,,tryn,,,,two,,,,תרויהו,try,numeral singular determined,two
htM,"Masekhet: 71028, Page: 051, Side: 1, Line: 05, Word: 3",a,,,,,htm,,,,there,,,,התם,htm,adverb,there
"""m$xyTt""","Masekhet: 71028, Page: 051, Side: 1, Line: 05, Word: 4",No data,,,,,,,,,,,,,משחיטת,None,No data,
xwly,"Masekhet: 71028, Page: 051, Side: 1, Line: 05, Word: 5",noun pl. emphatic,,,,,"ḥwl, ḥwlˀ",,,,profane matters,,,,חולי,xwl),noun pl. emphatic,profane matters
q),"Masekhet: 71028, Page: 051, Side: 1, Line: 06, Word: 0",a,,,,,qˀ,,,,aspectual particle,,,,קא,q),adverb,aspectual particle
gmr;,"Masekhet: 71028, Page: 051, Side: 1, Line: 06, Word: 1",verb G,,,,,gmr,,,,trans.,intrans.,,,גמר;,gmr,verb peal,trans. | intrans.
"""hw)yl""","Masekhet: 71028, Page: 051, Side: 1, Line: 11, Word: 0",No data,,,,,,,,,,,,,הואיל,None,No data,
w)$tr)y,"Masekhet: 71028, Page: 051, Side: 1, Line: 11, Word: 1",c,verb Gt,,,,w_,šry,,,"to be loosened, untied",to be dissolved,"to be finished, come to an end [of something requiring construction to establish it]","to be removed, abrogated",ואשתראי,$ry,conjunction | verb ethpeel,"to be loosened, untied | to be dissolved | to be finished, come to an end [of something requiring construction to establish it] | to be removed, abrogated"
